Postcode,Suburb,ID_Domain,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,5thPercentileSoldPrice,25thPercentileSoldPrice,75thPercentileSoldPrice,95thPercentileSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
3079,Ivanhoe,19767,1800000.0,11.0,3850000.0,1450000.0,1450000.0,1613000.0,2925000.0,3850000.0,1850000.0,15.0,3800000.0,1450000.0,1.0,1.0,598.0,10.0,850.0,295.0
3079,Ivanhoe East,19787,1800000.0,11.0,3850000.0,1450000.0,1450000.0,1613000.0,2925000.0,3850000.0,1850000.0,15.0,3800000.0,1450000.0,1.0,1.0,598.0,10.0,850.0,295.0
3977,Junction Village,20197,610000.0,27.0,750000.0,518000.0,525000.0,540000.0,650000.0,698000.0,597000.0,46.0,5000000.0,420000.0,1.0,1.0,445.0,21.0,550.0,311.0
3021,Kealba,20817,592000.0,62.0,820000.0,330000.0,445000.0,520000.0,632000.0,705000.0,599000.0,203.0,1460000.0,55000.0,10.0,2.0,360.0,187.0,920.0,265.0
3038,Keilor Downs,20887,764000.0,20.0,1015000.0,400000.0,400000.0,700000.0,810000.0,905000.0,720000.0,55.0,1340000.0,390000.0,3.0,3.0,430.0,27.0,570.0,345.0
3033,Keilor East,20897,858000.0,48.0,1950000.0,532000.0,555000.0,752000.0,905000.0,1210000.0,850000.0,73.0,2400000.0,15000.0,20.0,14.0,450.0,81.0,750.0,290.0
3038,Keilor Lodge,20917,764000.0,20.0,1015000.0,400000.0,400000.0,700000.0,810000.0,905000.0,720000.0,55.0,1340000.0,390000.0,3.0,3.0,430.0,27.0,570.0,345.0
3042,Keilor Park,20957,945000.0,16.0,1280000.0,650000.0,650000.0,800000.0,1200000.0,1280000.0,955000.0,40.0,2000000.0,650000.0,10.0,1.0,530.0,41.0,1100.0,280.0
3031,Kensington,21037,990000.0,36.0,1730000.0,550000.0,580000.0,799000.0,1100000.0,1725000.0,998000.0,48.0,2500000.0,500000.0,17.0,10.0,550.0,102.0,820.0,330.0
3101,Kew,21137,2210000.0,51.0,4810000.0,855000.0,983000.0,1620000.0,2900000.0,4590000.0,2300000.0,142.0,16950000.0,400000.0,23.0,13.0,750.0,127.0,4200.0,200.0
3102,Kew East,21167,1615000.0,14.0,4025000.0,1400000.0,1400000.0,1575000.0,2050000.0,4025000.0,1924000.0,31.0,5400000.0,1150000.0,8.0,4.0,695.0,23.0,1600.0,470.0
3173,Keysborough,21197,748000.0,68.0,3510000.0,580000.0,600000.0,670000.0,885000.0,1400000.0,818000.0,211.0,3400000.0,400000.0,20.0,6.0,480.0,128.0,2500.0,150.0
3021,Kings Park,21657,592000.0,62.0,820000.0,330000.0,445000.0,520000.0,632000.0,705000.0,599000.0,203.0,1460000.0,55000.0,10.0,2.0,360.0,187.0,920.0,265.0
3083,Kingsbury,21677,685000.0,11.0,913000.0,545000.0,545000.0,600000.0,755000.0,913000.0,680000.0,16.0,1000000.0,475000.0,3.0,2.0,365.0,29.0,600.0,120.0
3012,Kingsville,21717,746000.0,42.0,1220000.0,346000.0,513000.0,675000.0,940000.0,1162000.0,725000.0,74.0,1250000.0,295000.0,20.0,8.0,455.0,89.0,700.0,165.0
3180,Knoxfield,21867,754000.0,20.0,1012000.0,615000.0,615000.0,700000.0,828000.0,1001000.0,780000.0,36.0,1890000.0,495000.0,9.0,4.0,418.0,40.0,680.0,300.0
3144,Kooyong,22117,2300000.0,23.0,5620000.0,1325000.0,1500000.0,1750000.0,4000000.0,5500000.0,2525000.0,49.0,6600000.0,530000.0,10.0,4.0,820.0,43.0,1975.0,360.0
3910,Langwarrin,23137,636000.0,102.0,2500000.0,385000.0,455000.0,590000.0,740000.0,1175000.0,620000.0,154.0,2500000.0,370000.0,1.0,1.0,413.0,38.0,800.0,230.0
3140,Lilydale,23747,660000.0,70.0,1850000.0,435000.0,475000.0,532000.0,793000.0,990000.0,740000.0,156.0,1800000.0,415000.0,1.0,1.0,395.0,43.0,680.0,295.0
3204,McKinnon,25657,1650000.0,17.0,2865000.0,632000.0,632000.0,1365000.0,1755000.0,2865000.0,1548000.0,26.0,2800000.0,580000.0,6.0,5.0,620.0,31.0,920.0,385.0
3012,Maidstone,24877,746000.0,42.0,1220000.0,346000.0,513000.0,675000.0,940000.0,1162000.0,725000.0,74.0,1250000.0,295000.0,20.0,8.0,455.0,89.0,700.0,165.0
3144,Malvern,25047,2300000.0,23.0,5620000.0,1325000.0,1500000.0,1750000.0,4000000.0,5500000.0,2525000.0,49.0,6600000.0,530000.0,10.0,4.0,820.0,43.0,1975.0,360.0
