Postcode,School count,Education sector,School number,Name,Town/city,Longitude,Latitude,medianSoldPrice,numberSold
3064,20,Government,8407.0,Roxburgh College,Roxburgh Park,144.930331,-37.63041,595000.0,227.0
3064,20,Government,8705.0,Craigieburn Secondary College,Craigieburn,144.9359541,-37.60875112,595000.0,227.0
3064,20,Government,8853.0,Mount Ridley P-12 College,Craigieburn,144.9231944,-37.58030966,595000.0,227.0
3064,20,Catholic,1807.0,Our Lady's School,CRAIGIEBURN,144.931372,-37.598603000000004,595000.0,227.0
3064,20,Catholic,1951.0,Good Samaritan Catholic Primary School,ROXBURGH PARK,144.934319,-37.62344,595000.0,227.0
3064,20,Independent,2052.0,Hume Anglican Grammar,MICKLEHAM,144.931253,-37.56798,595000.0,227.0
3064,20,Catholic,2055.0,Mother Teresa School,MT RIDLEY,144.93276200000003,-37.575224,595000.0,227.0
3064,20,Catholic,2218.0,Oscar Romero Catholic Primary School,CRAIGIEBURN WEST,144.896101,-37.581972,595000.0,227.0
3065,3,Government,450.0,Fitzroy Primary School,Fitzroy,144.981511,-37.799603000000005,1393000.0,104.0
3065,3,Catholic,467.0,Academy of Mary Immaculate,FITZROY,144.974409,-37.803711,1393000.0,104.0
3065,3,Independent,2112.0,Brotherhood of St Laurence|David Scott School,FITZROY,144.976949,-37.804590000000005,1393000.0,104.0
3067,2,Government,1886.0,Abbotsford Primary School,Abbotsford,144.99881399999998,-37.808979,1220000.0,75.0
3067,2,Independent,1905.0,Sophia Mundi Steiner School,ABBOTSFORD,145.005225,-37.803664000000005,1220000.0,75.0
3070,5,Government,1401.0,Northcote Primary School,Northcote,144.99688,-37.771758,1490000.0,248.0
3070,5,Government,4177.0,Westgarth Primary School,Northcote,145.005561,-37.776471,1490000.0,248.0
3070,5,Government,4679.0,Croxton Special School,Northcote,144.98739780000002,-37.76399724,1490000.0,248.0
3070,5,Government,8180.0,Northcote High School,Northcote,144.989706,-37.774156,1490000.0,248.0
3070,5,Catholic,1386.0,Santa Maria College,NORTHCOTE,145.00248,-37.770356,1490000.0,248.0
3071,7,Government,3139.0,Wales Street Primary School,Thornbury,145.008833,-37.761509999999994,1258000.0,159.0
3071,7,Government,3806.0,Penders Grove Primary School,Thornbury,145.01426999999998,-37.754517,1258000.0,159.0
3071,7,Government,3889.0,Thornbury Primary School,Thornbury,144.996748,-37.755425,1258000.0,159.0
3071,7,Government,6261.0,Virtual School Victoria,Thornbury,145.025701,-37.76204,1258000.0,159.0
3071,7,Government,6359.0,Victorian School Of Languages,Thornbury,145.0258329,-37.76194829999999,1258000.0,159.0
3071,7,Government,8797.0,Thornbury High School,Thornbury,145.0252135,-37.75649469,1258000.0,159.0
3071,7,Catholic,1516.0,Holy Spirit School,THORNBURY EAST,145.01619,-37.760845,1258000.0,159.0
3072,12,Government,824.0,Preston South Primary School,Preston,145.00744699999998,-37.747867,994000.0,327.0
3072,12,Government,1494.0,Preston Primary School,Preston,145.01031,-37.730548,994000.0,327.0
3072,12,Government,3552.0,Yarra Me School,Preston,145.0181746,-37.73790557,994000.0,327.0
3072,12,Government,3885.0,Preston West Primary School,Preston,144.99553,-37.737365999999994,994000.0,327.0
3072,12,Government,4309.0,Bell Primary School,Preston,144.990613,-37.747698,994000.0,327.0
3072,12,Government,4646.0,Newlands Primary School,Preston,144.985377,-37.730113,994000.0,327.0
3072,12,Government,4764.0,Preston North East Primary School,East Preston,145.029455,-37.733052,994000.0,327.0
3072,12,Government,7300.0,Northern College of the Arts and Technology,Preston,145.025372,-37.740069,994000.0,327.0
3072,12,Government,8241.0,Preston High School,Preston,145.006401,-37.741692,994000.0,327.0
3072,12,Catholic,1412.0,St Raphael's School,PRESTON WEST,144.992623,-37.734097999999996,994000.0,327.0
3072,12,Independent,1788.0,St John's College Preston,PRESTON,144.998743,-37.747246000000004,994000.0,327.0
3072,12,Independent,1972.0,East Preston Islamic College,EAST PRESTON,145.03621840000002,-37.73395414,994000.0,327.0
3073,14,Government,3960.0,Reservoir Primary School,Reservoir,145.00677,-37.711420000000004,757000.0,625.0
3073,14,Government,4686.0,Reservoir East Primary School,Reservoir,145.021837,-37.719975,757000.0,625.0
3073,14,Government,4711.0,Reservoir West Primary School,Reservoir,144.990229,-37.722134999999994,757000.0,625.0
3073,14,Government,5219.0,Northern School For Autism,Reservoir,145.02993419999999,-37.70058524,757000.0,625.0
3073,14,Government,5523.0,Reservoir Views Primary School,Reservoir,145.022725,-37.705518,757000.0,625.0
3073,14,Government,5544.0,William Ruthven Primary School,Reservoir,145.0027816,-37.69666885,757000.0,625.0
3073,14,Government,8708.0,Reservoir High School,Reservoir,145.029772,-37.722259,757000.0,625.0
3073,14,Government,8895.0,William Ruthven Secondary College,Reservoir,145.002774,-37.696666,757000.0,625.0
3073,14,Catholic,1289.0,St Gabriel's School,RESERVOIR,145.005121,-37.718019,757000.0,625.0
3073,14,Catholic,1438.0,Holy Name School,PRESTON EAST,145.018574,-37.730261,757000.0,625.0
3073,14,Catholic,1580.0,St Stephen's School,RESERVOIR EAST,145.019202,-37.711568,757000.0,625.0
3073,14,Catholic,1763.0,St Joseph the Worker School,RESERVOIR NORTH,144.99292,-37.702216,757000.0,625.0
3073,14,Independent,1961.0,Maharishi School of the Age of Enlightenment,RESERVOIR,145.019467,-37.704377,757000.0,625.0
3073,14,Independent,2110.0,Preston Reservoir Adult Community Education Inc | PRACE College,RESERVOIR,145.009255,-37.698704,757000.0,625.0
3074,8,Government,631.0,Thomastown Primary School,Thomastown,145.011495,-37.682271,655000.0,141.0
3074,8,Government,4827.0,Thomastown East Primary School,Thomastown,145.024899,-37.680325,655000.0,141.0
3074,8,Government,4976.0,Lalor East Primary School,Thomastown,145.035535,-37.67658,655000.0,141.0
3074,8,Government,4999.0,Thomastown West Primary School,Thomastown,145.0007873,-37.67870395,655000.0,141.0
3074,8,Government,5134.0,Thomastown Meadows Primary School,Thomastown,144.993096,-37.682589,655000.0,141.0
3074,8,Government,8383.0,Thomastown Secondary College,Thomastown,145.0019385,-37.67871605,655000.0,141.0
3074,8,Catholic,1733.0,St John XXIII Primary School,THOMASTOWN EAST,145.03920369999997,-37.67842204,655000.0,141.0
3074,8,Catholic,1752.0,St Clare's School,THOMASTOWN WEST,144.9977174,-37.67775056,655000.0,141.0
3078,4,Government,2711.0,Fairfield Primary School,Fairfield,145.020401,-37.777993,1373000.0,67.0
3078,4,Government,3599.0,Alphington Primary School,Alphington,145.032006,-37.783522999999995,1373000.0,67.0
3078,4,Catholic,1041.0,St Anthony's School,ALPHINGTON,145.020362,-37.780069,1373000.0,67.0
3078,4,Independent,1924.0,Alphington Grammar School,ALPHINGTON,145.036174,-37.780429,1373000.0,67.0
3079,6,Government,2436.0,Ivanhoe Primary School,Ivanhoe,145.04298,-37.766573,2000000.0,35.0
3079,6,Government,4386.0,Ivanhoe East Primary School,Ivanhoe East,145.059453,-37.774587,2000000.0,35.0
3079,6,Independent,1004.0,Ivanhoe Grammar School,IVANHOE,145.044477,-37.772515000000006,2000000.0,35.0
3079,6,Catholic,1164.0,Mary Immaculate School,IVANHOE,145.038756,-37.771941,2000000.0,35.0
3079,6,Independent,1187.0,Ivanhoe Girls' Grammar School,IVANHOE,145.046721,-37.765273,2000000.0,35.0
3079,6,Catholic,1500.0,St Bernadette's School,IVANHOE WEST,145.034125,-37.763063,2000000.0,35.0
3081,2,Government,5144.0,Waratah Special Developmental School,Bellfield,145.040741,-37.756289,699000.0,81.0
3081,2,Catholic,1526.0,St Pius X School,HEIDELBERG WEST,145.04629,-37.746924,699000.0,81.0
3082,6,Government,1915.0,Plenty Parklands Primary School,Mill Park,145.0769441,-37.6697252,707000.0,249.0
3082,6,Government,5160.0,Mill Park Primary School,Mill Park,145.06588159999998,-37.674605799999995,707000.0,249.0
3082,6,Government,5244.0,Findon Primary School,Mill Park,145.0510724,-37.66649725,707000.0,249.0
3082,6,Government,5325.0,Mill Park Heights Primary School,Mill Park,145.051747,-37.657331,707000.0,249.0
3082,6,Government,8775.0,Mill Park Secondary College,Mill Park,145.063414,-37.664155,707000.0,249.0
3082,6,Catholic,1809.0,St Francis of Assisi School,MILL PARK,145.0589142,-37.66499475,707000.0,249.0
3083,9,Government,3618.0,Norris Bank Primary School,Bundoora,145.04263410000001,-37.694511799999994,753000.0,30.0
3083,9,Government,4845.0,Kingsbury Primary School,Kingsbury,145.037204,-37.716025,753000.0,30.0
3083,9,Government,4944.0,Bundoora Primary School,Bundoora,145.062989,-37.707339000000005,753000.0,30.0
3083,9,Government,5027.0,Concord School,Bundoora,145.075008,-37.701999,753000.0,30.0
3083,9,Government,7874.0,Bundoora Secondary College,Bundoora,145.061977,-37.707501,753000.0,30.0
3083,9,Catholic,20.0,Parade College,BUNDOORA,145.066978,-37.690178,753000.0,30.0
3083,9,Catholic,1627.0,Our Lady of the Way School,KINGSBURY,145.035525,-37.715261,753000.0,30.0
3083,9,Catholic,1656.0,St Damian's School,BUNDOORA,145.0572167,-37.698494200000006,753000.0,30.0
3083,9,Independent,1787.0,Northside Christian College,BUNDOORA,145.0546707,-37.69501422,753000.0,30.0
3084,9,Government,294.0,Heidelberg Primary School,Heidelberg,145.067799,-37.754705,1018000.0,70.0
3084,9,Government,3605.0,The Austin School,Heidelberg,145.058287,-37.755435,1018000.0,70.0
3084,9,Government,4568.0,Rosanna Primary School,Rosanna,145.062899,-37.735395000000004,1018000.0,70.0
3084,9,Government,4746.0,Banyule Primary School,Rosanna,145.077938,-37.743611,1018000.0,70.0
3084,9,Government,4753.0,Rosanna Golf Links Primary School,Rosanna,145.0741188,-37.73512039,1018000.0,70.0
3084,9,Government,4892.0,Viewbank Primary School,Viewbank,145.08999,-37.73473,1018000.0,70.0
3084,9,Government,8812.0,Viewbank College,Viewbank,145.08659,-37.741196,1018000.0,70.0
3084,9,Catholic,914.0,Our Lady of Mercy College,HEIDELBERG,145.067586,-37.75793,1018000.0,70.0
3084,9,Catholic,1582.0,St Martin of Tours School,ROSANNA,145.076979,-37.735182,1018000.0,70.0
3085,3,Government,5438.0,Streeton Primary School,Yallambie,145.102224,-37.721556,845000.0,33.0
3085,3,Government,6242.0,Macleod College,Macleod,145.072218,-37.724746,845000.0,33.0
3085,3,Government,8890.0,Charles La Trobe P-12 College,Macleod West,145.05865,-37.728966,845000.0,33.0
3087,3,Government,4838.0,Watsonia Primary School,Watsonia,145.086916,-37.707027000000004,830000.0,39.0
3087,3,Government,4988.0,Watsonia North Primary School,Watsonia North,145.080509,-37.700395,830000.0,39.0
3087,3,Catholic,1810.0,Loyola College,WATSONIA,145.08073000000002,-37.703396000000005,830000.0,39.0
3089,3,Government,1003.0,Diamond Creek Primary School,Diamond Creek,145.1516539,-37.67184929,865000.0,149.0
3089,3,Government,5037.0,Diamond Creek East Primary School,Diamond Creek,145.165596,-37.674193,865000.0,149.0
3089,3,Government,8746.0,Diamond Valley College,Diamond Creek,145.167403,-37.672828,865000.0,149.0
3093,1,Government,1295.0,Lower Plenty Primary School,Lower Plenty,145.115498,-37.726172,979000.0,41.0
3094,4,Government,4112.0,Montmorency Primary School,Montmorency,145.121599,-37.717652,930000.0,120.0
3094,4,Government,4925.0,Montmorency South Primary School,Montmorency,145.12989,-37.724916,930000.0,120.0
3094,4,Government,8068.0,Montmorency Secondary College,Montmorency,145.11361100000002,-37.714075,930000.0,120.0
3094,4,Catholic,1343.0,St Francis Xavier's School,MONTMORENCY,145.12656130000002,-37.71600768,930000.0,120.0
3095,11,Government,209.0,Eltham Primary School,Eltham,145.1478042,-37.72498353,1255000.0,43.0
3095,11,Government,2959.0,Research Primary School,Research,145.1835697,-37.70291933,1255000.0,43.0
3095,11,Government,4212.0,Eltham North Primary School,Eltham North,145.1508655,-37.70011091,1255000.0,43.0
3095,11,Government,4897.0,Eltham East Primary School,Eltham,145.154861,-37.711432,1255000.0,43.0
3095,11,Government,5260.0,Glen Katherine Primary School,Eltham North,145.139837,-37.689982,1255000.0,43.0
3095,11,Government,7805.0,Eltham High School,Eltham,145.141725,-37.724436,1255000.0,43.0
3095,11,Government,8730.0,St Helena Secondary College,Eltham North,145.13990780000003,-37.68686717,1255000.0,43.0
3095,11,Catholic,576.0,Catholic Ladies' College Ltd,ELTHAM,145.143563,-37.711525,1255000.0,43.0
3095,11,Catholic,1275.0,Our Lady Help of Christians School,ELTHAM,145.14791200000002,-37.716122999999996,1255000.0,43.0
3095,11,Independent,1714.0,Eltham College,RESEARCH,145.19223200000002,-37.70044311,1255000.0,43.0
3095,11,Catholic,1910.0,Holy Trinity Primary School,ELTHAM NORTH,145.13546100000002,-37.698439,1255000.0,43.0
3099,4,Government,1666.0,Arthurs Creek Primary School,Arthurs Creek,145.20250159999998,-37.57900478,845000.0,38.0
3099,4,Government,3939.0,Hurstbridge Primary School,Hurstbridge,145.19812,-37.635897,845000.0,38.0
3099,4,Government,3947.0,Strathewen Primary School,Strathewen,145.270094,-37.547579,845000.0,38.0
3099,4,Independent,1721.0,Learning Co-Operative School,COTTLES BRIDGE,145.2133347,-37.62939233,845000.0,38.0
3101,11,Government,1075.0,Kew Primary School,Kew,145.033386,-37.803639000000004,2353000.0,250.0
3101,11,Independent,83.0,Ruyton Girls' School,KEW,145.039181,-37.811111,2353000.0,250.0
3101,11,Independent,259.0,Methodist Ladies' College,KEW,145.038491,-37.813951,2353000.0,250.0
3101,11,Catholic,404.0,Xavier College,KEW,145.031105,-37.813858,2353000.0,250.0
3101,11,Independent,457.0,Trinity Grammar School Kew,KEW,145.03550159999998,-37.81020316,2353000.0,250.0
3101,11,Catholic,733.0,Genazzano FCJ College,KEW,145.05578300000002,-37.808972999999995,2353000.0,250.0
3101,11,Independent,1189.0,Carey Baptist Grammar School,KEW,145.04781699999998,-37.814784,2353000.0,250.0
3101,11,Independent,1377.0,"Preshil, The Margaret Lyttle Memorial School",KEW,145.052212,-37.815934000000006,2353000.0,250.0
3101,11,Independent,1647.0,St Paul's College Balwyn,BALWYN,145.086858,-37.81235,2353000.0,250.0
3101,11,Independent,1838.0,Andale School,KEW,145.036044,-37.805513,2353000.0,250.0
3101,11,Independent,2105.0,Giant Steps Melbourne,KEW,145.031476,-37.80222,2353000.0,250.0
3102,3,Government,3161.0,Kew East Primary School,Kew East,145.049151,-37.796473,1785000.0,74.0
3102,3,Government,7950.0,Kew High School,Kew East,145.063358,-37.795546,1785000.0,74.0
3102,3,Catholic,1328.0,St Anne's School,KEW EAST,145.049813,-37.79538,1785000.0,74.0
3103,5,Government,1026.0,Balwyn Primary School,Balwyn,145.081378,-37.813938,2310000.0,156.0
3103,5,Government,3680.0,Deepdene Primary School,Deepdene,145.061355,-37.808366,2310000.0,156.0
3103,5,Government,4675.0,Belmore School,Balwyn,145.081145,-37.804284,2310000.0,156.0
3103,5,Independent,385.0,Fintona Girls' School,BALWYN,145.080326,-37.815158000000004,2310000.0,156.0
3103,5,Catholic,1206.0,Our Lady of Good Counsel School,DEEPDENE,145.06278999999998,-37.811081,2310000.0,156.0
3104,7,Government,4638.0,Balwyn North Primary School,Balwyn North,145.077044,-37.796699,1945000.0,299.0
3104,7,Government,4694.0,Greythorn Primary School,Balwyn North,145.09596299999998,-37.801427000000004,1945000.0,299.0
3104,7,Government,4733.0,Belle Vue Primary School,Balwyn North,145.078653,-37.782523,1945000.0,299.0
3104,7,Government,5288.0,Boroondara Park Primary School,Balwyn North,145.08789299999998,-37.789437,1945000.0,299.0
3104,7,Government,7550.0,Balwyn High School,Balwyn North,145.0767724,-37.79785922,1945000.0,299.0
3104,7,Catholic,1482.0,St Bede's School,BALWYN NORTH,145.070901,-37.793523,1945000.0,299.0
3104,7,Catholic,1595.0,St Bridget's School,BALWYN NORTH,145.103253,-37.795925,1945000.0,299.0
3105,3,Government,5099.0,Bulleen Heights School,Bulleen,145.09506000000002,-37.763284999999996,1159000.0,123.0
3105,3,Catholic,1495.0,Marcellin College,BULLEEN,145.082675,-37.774782,1159000.0,123.0
3105,3,Catholic,1640.0,St Clement of Rome School,BULLEEN,145.09033300000002,-37.767296,1159000.0,123.0
3106,3,Government,5129.0,Templestowe Park Primary School,Templestowe,145.143259,-37.756273,1431000.0,166.0
3106,3,Government,5168.0,Serpell Primary School,Templestowe,145.155574,-37.769901000000004,1431000.0,166.0
3106,3,Catholic,1861.0,St Charles Borromeo School,TEMPLESTOWE,145.153432,-37.767398,1431000.0,166.0
3107,3,Government,4985.0,Templestowe Valley Primary School,Lower Templestowe,145.10938000000002,-37.760611,1175000.0,165.0
3107,3,Government,5004.0,Templestowe Heights Primary School,Templestowe Lower,145.119353,-37.767214,1175000.0,165.0
3107,3,Government,8823.0,Templestowe College,Templestowe Lower,145.122306,-37.767428,1175000.0,165.0
3108,4,Government,197.0,Doncaster Primary School,Doncaster,145.129673,-37.786804,1258000.0,235.0
3108,4,Government,4991.0,Birralee Primary School,Doncaster,145.113348,-37.793418,1258000.0,235.0
3108,4,Government,7776.0,Doncaster Secondary College,Doncaster,145.138053,-37.784581,1258000.0,235.0
3108,4,Catholic,1678.0,St Gregory the Great School,DONCASTER,145.122282,-37.780598,1258000.0,235.0
3109,6,Government,4813.0,Beverley Hills Primary School,Doncaster East,145.159841,-37.796243,1255000.0,323.0
3109,6,Government,5019.0,Donburn Primary School,Doncaster East,145.165525,-37.787456,1255000.0,323.0
3109,6,Government,5212.0,Milgate Primary School,Doncaster East,145.175188,-37.773798,1255000.0,323.0
3109,6,Government,5454.0,Doncaster Gardens Primary School,Doncaster East,145.1479,-37.781607,1255000.0,323.0
3109,6,Government,7773.0,East Doncaster Secondary College,Doncaster East,145.158557,-37.782127,1255000.0,323.0
3109,6,Catholic,1604.0,Ss Peter & Paul's School,DONCASTER EAST,145.1534,-37.790552000000005,1255000.0,323.0
3111,5,Government,4871.0,Heatherwood School,Donvale,145.1780362,-37.80033733,1300000.0,120.0
3111,5,Government,4961.0,Donvale Primary School,Donvale,145.173778,-37.800414,1300000.0,120.0
3111,5,Catholic,1473.0,Whitefriars College Inc,DONVALE,145.19954099999998,-37.7918,1300000.0,120.0
3111,5,Independent,1724.0,Donvale Christian College,DONVALE,145.193451,-37.774028,1300000.0,120.0
3111,5,Catholic,1759.0,Our Lady of the Pines School,DONVALE,145.177211,-37.774442,1300000.0,120.0
3113,3,Government,12.0,Warrandyte Primary School,Warrandyte,145.21398,-37.742675,1300000.0,75.0
3113,3,Government,5104.0,Andersons Creek Primary School,Warrandyte,145.20768,-37.74822,1300000.0,75.0
3113,3,Government,8437.0,Warrandyte High School,Warrandyte,145.184222,-37.748269,1300000.0,75.0
3114,1,Government,4854.0,Park Orchards Primary School,Park Orchards,145.215918,-37.779519,1776000.0,58.0
3116,2,Government,5194.0,Chirnside Park Primary School,Chirnside Park,145.311342,-37.750071000000005,800000.0,190.0
3116,2,Independent,1792.0,Oxley Christian College,CHIRNSIDE PARK,145.30513,-37.763573,800000.0,190.0
3121,9,Government,5044.0,Richmond West Primary School,Richmond,144.995735,-37.813626,1328000.0,301.0
3121,9,Government,5269.0,Richmond Primary School,Richmond,144.99907340000001,-37.82956905,1328000.0,301.0
3121,9,Government,5271.0,Yarra Primary School,Richmond,145.007482,-37.814639,1328000.0,301.0
3121,9,Government,8003.0,Lynall Hall Community School,Richmond,145.00225700000001,-37.816477,1328000.0,301.0
3121,9,Government,8271.0,Richmond High School,Richmond,145.002804,-37.817408,1328000.0,301.0
3121,9,Government,8819.0,Melbourne Girls College,Richmond,145.01433400000002,-37.822507,1328000.0,301.0
3121,9,Catholic,2036.0,Trinity Catholic School,RICHMOND NORTH,145.0082429,-37.81585217,1328000.0,301.0
3121,9,Independent,2100.0,Melbourne Indigenous Transition School,RICHMOND,144.9892635,-37.81954365,1328000.0,301.0
3121,9,Catholic,2240.0,Brosnan Learning Centre,RICHMOND,144.998477,-37.821915000000004,1328000.0,301.0
3122,8,Government,293.0,Hawthorn West Primary School,Hawthorn,145.01837700000002,-37.820112,2328000.0,141.0
3122,8,Government,1508.0,Glenferrie Primary School,Hawthorn,145.033974,-37.824048,2328000.0,141.0
3122,8,Government,7366.0,Swinburne Senior Secondary College,Hawthorn,145.040821,-37.823135,2328000.0,141.0
3122,8,Catholic,148.0,St Joseph's School,HAWTHORN,145.034315,-37.826461,2328000.0,141.0
3122,8,Independent,1021.0,Scotch College,HAWTHORN,145.032288,-37.833921999999994,2328000.0,141.0
3122,8,Independent,1559.0,Rossbourne School,HAWTHORN,145.02655,-37.82304,2328000.0,141.0
3122,8,Independent,1626.0,Bialik College,HAWTHORN EAST,145.043371,-37.842269,2328000.0,141.0
3122,8,Independent,1952.0,Erasmus Primary School,HAWTHORN,145.031327,-37.827083,2328000.0,141.0
3123,5,Government,2948.0,Auburn Primary School,Hawthorn East,145.050484,-37.820278,2050000.0,132.0
3123,5,Government,4183.0,Auburn South Primary School,Hawthorn East,145.045894,-37.839263,2050000.0,132.0
3123,5,Government,7526.0,Auburn High School,Hawthorn East,145.045067,-37.83988,2050000.0,132.0
3123,5,Independent,1981.0,Alia College,HAWTHORN EAST,145.045173,-37.843225,2050000.0,132.0
3123,5,Independent,2114.0,SEDA College (Victoria),HAWTHORN EAST,145.05400600000002,-37.830714,2050000.0,132.0
3124,3,Government,888.0,Camberwell Primary School,Camberwell,145.05804799999999,-37.832684,2030000.0,198.0
3124,3,Government,4055.0,Hartwell Primary School,Camberwell,145.084466,-37.848051,2030000.0,198.0
3124,3,Catholic,1445.0,Siena College Ltd,CAMBERWELL,145.082575,-37.833662,2030000.0,198.0
3125,5,Government,3841.0,Wattle Park Primary School,Burwood,145.09736999999998,-37.842634999999994,1250000.0,141.0
3125,5,Independent,554.0,Presbyterian Ladies' College,BURWOOD,145.107002,-37.848559,1250000.0,141.0
3125,5,Catholic,1461.0,St Benedict's School,BURWOOD,145.09739960000002,-37.84949599,1250000.0,141.0
3125,5,Independent,1490.0,Mount Scopus Memorial College,BURWOOD,145.117774,-37.847215999999996,1250000.0,141.0
3125,5,Catholic,1598.0,St Scholastica's School,BENNETTSWOOD,145.125908,-37.851646,1250000.0,141.0
3126,6,Government,3572.0,Canterbury Primary School,Canterbury,145.083144,-37.830963,2828000.0,98.0
3126,6,Government,7680.0,Camberwell High School,Canterbury,145.072821,-37.830151,2828000.0,98.0
3126,6,Government,7690.0,Canterbury Girls Secondary College,Canterbury,145.06910200000002,-37.820289,2828000.0,98.0
3126,6,Independent,1209.0,Strathcona Baptist Girls' Grammar,CANTERBURY,145.080366,-37.829176000000004,2828000.0,98.0
3126,6,Independent,1258.0,Camberwell Grammar School,CANTERBURY,145.066407,-37.816093,2828000.0,98.0
3126,6,Independent,1322.0,Camberwell Girls Grammar School,CANTERBURY,145.059705,-37.818211,2828000.0,98.0
3127,5,Government,2778.0,Surrey Hills Primary School,Surrey Hills,145.10090300000002,-37.825534000000005,1880000.0,141.0
3127,5,Government,3943.0,Mont Albert Primary School,Mont Albert,145.10272700000002,-37.813078999999995,1880000.0,141.0
3127,5,Government,4314.0,Chatham Primary School,Surrey Hills,145.091603,-37.817646999999994,1880000.0,141.0
3127,5,Catholic,653.0,Our Holy Redeemer School,SURREY HILLS,145.100085,-37.820319,1880000.0,141.0
3127,5,Catholic,1569.0,Our Lady of Perpetual Succour School,SURREY HILLS,145.111389,-37.830057000000004,1880000.0,141.0
3128,4,Government,5419.0,Roberts McCubbin Primary School,Box Hill South,145.125206,-37.834767,1265000.0,103.0
3128,4,Government,7635.0,Box Hill High School,Box Hill,145.13720800000002,-37.820003,1265000.0,103.0
3128,4,Catholic,1287.0,Our Lady of Sion College,BOX HILL,145.129918,-37.818348,1265000.0,103.0
3128,4,Independent,1304.0,Kingswood College,BOX HILL,145.118628,-37.832777,1265000.0,103.0
3129,5,Government,4717.0,Box Hill North Primary School,Box Hill North,145.123311,-37.800792,1378000.0,69.0
3129,5,Government,4816.0,Kerrimuir Primary School,Box Hill North,145.135249,-37.803678999999995,1378000.0,69.0
3129,5,Government,7050.0,Box Hill Senior Secondary College,Mont Albert North,145.111907,-37.809243,1378000.0,69.0
3129,5,Government,7954.0,Koonung Secondary College,Mont Albert North,145.11756100000002,-37.80219,1378000.0,69.0
3129,5,Independent,1728.0,Berengarra School,BOX HILL NORTH,145.132142,-37.80388,1378000.0,69.0
3130,11,Government,2923.0,Blackburn Primary School,Blackburn,145.15669599999998,-37.816565999999995,1160000.0,109.0
3130,11,Government,4715.0,Old Orchard Primary School,Blackburn North,145.152511,-37.807567999999996,1160000.0,109.0
3130,11,Government,4860.0,Blackburn Lake Primary School,Blackburn,145.166097,-37.827601,1160000.0,109.0
3130,11,Government,4863.0,Laburnum Primary School,Blackburn,145.139208,-37.827098,1160000.0,109.0
3130,11,Government,5285.0,Orchard Grove Primary School,Blackburn South,145.146528,-37.84023,1160000.0,109.0
3130,11,Government,5511.0,Aurora School,Blackburn South,145.1507912,-37.84017872,1160000.0,109.0
3130,11,Government,5530.0,Whitehorse Primary School,Blackburn North,145.16698630000002,-37.80746673,1160000.0,109.0
3130,11,Government,7610.0,Blackburn High School,Blackburn,145.149893,-37.81037,1160000.0,109.0
3130,11,Catholic,1522.0,St Thomas The Apostle School,BLACKBURN,145.157434,-37.823246999999995,1160000.0,109.0
3130,11,Catholic,1628.0,St Luke the Evangelist School,BLACKBURN SOUTH,145.146714,-37.835551,1160000.0,109.0
3130,11,Catholic,1652.0,St Philip's School,BLACKBURN NORTH,145.166588,-37.807643,1160000.0,109.0
3131,4,Government,4808.0,Mount Pleasant Road Nunawading Primary School,Nunawading,145.180091,-37.828587,996000.0,116.0
3131,4,Government,4881.0,Parkmore Primary School,Forest Hill,145.177183,-37.843844,996000.0,116.0
3131,4,Independent,1508.0,Nunawading Christian College-Primary,NUNAWADING,145.17005,-37.82192,996000.0,116.0
3131,4,Independent,1712.0,Nunawading Christian College-Secondary,NUNAWADING,145.16901830000003,-37.82254717,996000.0,116.0
3132,4,Government,2904.0,Mitcham Primary School,Mitcham,145.19271899999998,-37.808986,1018000.0,167.0
3132,4,Government,4844.0,Antonio Park Primary School,Mitcham,145.206002,-37.816188000000004,1018000.0,167.0
3132,4,Government,5431.0,Rangeview Primary School,Mitcham,145.206302,-37.829577,1018000.0,167.0
3132,4,Government,8744.0,Mullauna Secondary College,Mitcham,145.190155,-37.807109000000004,1018000.0,167.0
3133,9,Government,1022.0,Vermont Primary School,Vermont,145.194296,-37.837359,1215000.0,112.0
3133,9,Government,5025.0,Vermont South Special School,Vermont South,145.180596,-37.85114,1215000.0,112.0
3133,9,Government,5113.0,Livingstone Primary School,Vermont South,145.18067,-37.85289,1215000.0,112.0
3133,9,Government,5157.0,Weeden Heights Primary School,Vermont South,145.177637,-37.859159999999996,1215000.0,112.0
3133,9,Government,8420.0,Vermont Secondary College,Vermont,145.199701,-37.844117,1215000.0,112.0
3133,9,Catholic,1592.0,Emmaus College,VERMONT SOUTH,145.17410700000002,-37.84779,1215000.0,112.0
3133,9,Catholic,1663.0,St Timothy's School,VERMONT,145.183654,-37.840389,1215000.0,112.0
3133,9,Catholic,1681.0,St James' School,VERMONT,145.20969,-37.836748,1215000.0,112.0
3133,9,Catholic,1751.0,Holy Saviour Parish School,VERMONT SOUTH,145.175038,-37.862336,1215000.0,112.0
3134,11,Government,3476.0,Warranwood Primary School,Warranwood,145.246981,-37.774347,1000000.0,48.0
3134,11,Government,4120.0,Ringwood North Primary School,Ringwood North,145.230739,-37.79313,1000000.0,48.0
3134,11,Government,4886.0,Mullum Primary School,Ringwood,145.239443,-37.797737,1000000.0,48.0
3134,11,Government,4911.0,Ringwood Heights Primary School,Ringwood North,145.21721200000002,-37.804226,1000000.0,48.0
3134,11,Government,5121.0,Kalinda Primary School,Ringwood,145.254827,-37.7893,1000000.0,48.0
